Dia;       Monday, 11. July 2022;  Hora de Inicio;    10:05:43
11:47:51; 23.40; 55.00;  0
11:47:51; 23.40; 55.00;  0
11:47:54; 23.40; 55.00;  0
11:47:54; 23.40; 55.00;  0
11:47:54; 23.40; 55.00;  0
11:47:57; 23.40; 55.00;  0
11:47:57; 23.40; 55.00;  0
11:47:59; 23.40; 55.00;  0
11:47:59; 23.40; 55.00;  0
11:47:59; 23.40; 55.00;  0
11:48:02; 23.40; 55.00;  0
11:48:02; 23.40; 55.00;  0
11:48:02; 23.40; 55.00;  0
11:48:05; 23.40; 55.00;  0
11:48:05; 23.40; 55.00;  0
11:48:07; 23.40; 55.00;  0
11:48:07; 23.40; 55.00;  0
11:48:07; 23.40; 55.00;  0
11:48:10; 23.40; 55.00;  0
11:48:10; 23.40; 55.00;  0
11:48:10; 23.40; 55.00;  0
11:48:12; 23.40; 55.00;  0
11:48:12; 23.40; 55.00;  0
11:48:15; 23.40; 55.00;  0
11:48:15; 23.40; 55.00;  0
11:48:15; 23.40; 55.00;  0
11:48:18; 23.40; 55.00;  0
11:48:18; 23.40; 55.00;  0
11:48:18; 23.40; 55.00;  0
11:48:20; 23.40; 55.00;  0
11:48:20; 23.40; 55.00;  0
11:48:23; 23.40; 55.00;  0
11:48:23; 23.40; 55.00;  0
11:48:23; 23.40; 55.00;  0
11:48:26; 23.40; 55.00;  0
11:48:26; 23.40; 55.00;  0
11:48:26; 23.40; 55.00;  0
11:48:28; 23.40; 55.00;  0
11:48:28; 23.40; 55.00;  0
11:48:31; 23.40; 55.00;  0
11:48:31; 23.40; 55.00;  0
11:48:31; 23.40; 55.00;  0
11:48:34; 23.40; 55.00;  0
11:48:34; 23.40; 55.00;  0
11:48:36; 23.40; 55.00;  0
11:48:36; 23.40; 55.00;  0
11:48:36; 23.40; 55.00;  0
11:48:39; 23.40; 55.00;  0
11:48:39; 23.40; 55.00;  0
11:48:39; 23.40; 55.00;  0
11:48:42; 23.40; 55.00;  0
11:48:42; 23.40; 55.00;  0
11:48:44; 23.40; 55.00;  0
11:48:44; 23.40; 55.00;  0
11:48:44; 23.40; 55.00;  0
11:48:47; 23.40; 55.00;  0
11:48:47; 23.40; 55.00;  0
11:48:47; 23.40; 55.00;  0
11:48:50; 23.40; 55.00;  0
11:48:50; 23.40; 55.00;  0
11:48:50; 23.40; 55.00;  0
11:48:52; 23.40; 55.00;  0
11:48:52; 23.40; 55.00;  0
11:48:55; 23.40; 55.00;  0
11:48:55; 23.40; 55.00;  0
11:48:55; 23.40; 55.00;  0
11:48:58; 23.40; 55.00;  0
11:48:58; 23.40; 55.00;  0
11:48:58; 23.40; 55.00;  0
11:49:01; 23.40; 55.00;  0
11:49:01; 23.40; 55.00;  0
11:49:03; 23.40; 55.00;  0
11:49:03; 23.40; 55.00;  0
11:49:03; 23.40; 55.00;  0
11:49:06; 23.40; 55.00;  0
11:49:06; 23.40; 55.00;  0
11:49:06; 23.40; 55.00;  0
11:49:09; 23.40; 55.00;  0
11:49:09; 23.40; 55.00;  0
11:49:11; 23.40; 55.00;  0
11:49:11; 23.40; 55.00;  0
11:49:11; 23.40; 55.00;  0
11:49:14; 23.40; 55.00;  0
11:49:14; 23.40; 55.00;  0
11:49:14; 23.40; 55.00;  0
11:49:17; 23.40; 55.00;  0
11:49:17; 23.40; 55.00;  0
11:49:19; 23.40; 55.00;  0
11:49:19; 23.40; 55.00;  0
11:49:19; 23.40; 55.00;  0
11:49:22; 23.40; 55.00;  0
11:49:22; 23.40; 55.00;  0
11:49:22; 23.40; 55.00;  0
11:49:25; 23.40; 55.00;  0
11:49:25; 23.40; 55.00;  0
11:49:27; 23.40; 55.00;  0
11:49:27; 23.40; 55.00;  0
11:49:27; 23.40; 55.00;  0
11:49:30; 23.40; 55.00;  0
11:49:30; 23.40; 55.00;  0
11:49:30; 23.40; 55.00;  0
11:49:33; 23.40; 55.00;  0
11:49:33; 23.40; 55.00;  0
11:49:35; 23.40; 55.00;  0
11:49:35; 23.40; 55.00;  0
11:49:35; 23.40; 55.00;  0
11:49:38; 23.40; 55.00;  0
11:49:38; 23.40; 55.00;  0
11:49:38; 23.40; 55.00;  0
11:49:41; 23.40; 55.00;  0
11:49:41; 23.40; 55.00;  0
11:49:41; 23.40; 55.00;  0
11:49:44; 23.50; 55.00;  0
11:49:44; 23.50; 55.00;  0
11:49:46; 23.40; 55.00;  0
11:49:46; 23.40; 55.00;  0
11:49:46; 23.50; 55.00;  0
11:49:49; 23.50; 55.00;  0
11:49:49; 23.50; 55.00;  0
11:49:49; 23.50; 55.00;  0
11:49:52; 23.50; 55.00;  0
11:49:52; 23.50; 55.00;  0
11:49:55; 23.50; 55.00;  0
11:49:55; 23.50; 55.00;  0
11:49:55; 23.50; 55.00;  0
11:49:57; 23.50; 55.00;  0
11:49:57; 23.50; 55.00;  0
11:49:57; 23.50; 55.00;  0
11:50:00; 23.50; 55.00;  0
11:50:00; 23.50; 55.00;  0
11:50:00; 23.50; 55.00;  0
11:50:03; 23.50; 55.00;  0
11:50:03; 23.50; 55.00;  0
11:50:05; 23.50; 55.00;  0
11:50:05; 23.50; 55.00;  0
11:50:05; 23.50; 55.00;  0
11:50:08; 23.50; 55.00;  0
11:50:08; 23.50; 55.00;  0
11:50:08; 23.50; 55.00;  0
11:50:11; 23.50; 55.00;  0
11:50:11; 23.50; 55.00;  0
11:50:14; 23.50; 55.00;  0
11:50:14; 23.50; 55.00;  0
11:50:14; 23.50; 55.00;  0
11:50:16; 23.50; 55.00;  0
11:50:16; 23.50; 55.00;  0
11:50:16; 23.50; 55.00;  0
11:50:19; 23.50; 55.00;  0
11:50:19; 23.50; 55.00;  0
11:50:19; 23.50; 55.00;  0
11:50:22; 23.50; 55.00;  0
11:50:22; 23.50; 55.00;  0
11:50:22; 23.50; 54.00;  0
11:50:25; 23.50; 54.00;  0
11:50:25; 23.50; 54.00;  0
11:50:27; 23.50; 54.00;  0
11:50:27; 23.50; 54.00;  0
11:50:27; 23.50; 54.00;  0
11:50:30; 23.50; 54.00;  0
11:50:30; 23.50; 54.00;  0
11:50:30; 23.50; 54.00;  0
11:50:33; 23.50; 54.00;  0
11:50:33; 23.50; 54.00;  0
11:50:33; 23.50; 54.00;  0
11:50:36; 23.50; 54.00;  0
11:50:36; 23.50; 54.00;  0
11:50:38; 23.50; 54.00;  0
11:50:38; 23.50; 54.00;  0
11:50:38; 23.50; 54.00;  0
11:50:41; 23.50; 54.00;  0
11:50:41; 23.50; 54.00;  0
11:50:41; 23.50; 54.00;  0
11:50:44; 23.50; 54.00;  0
11:50:44; 23.50; 54.00;  0
11:50:44; 23.50; 54.00;  0
11:50:47; 23.50; 54.00;  0
11:50:47; 23.50; 54.00;  0
11:50:50; 23.50; 54.00;  0
11:50:50; 23.50; 54.00;  0
11:50:50; 23.50; 54.00;  0
11:50:53; 23.50; 54.00;  0
11:50:53; 23.50; 54.00;  0
11:50:53; 23.50; 54.00;  0
11:50:55; 23.50; 54.00;  0
11:50:55; 23.50; 54.00;  0
11:50:55; 23.50; 54.00;  0
11:50:58; 23.50; 54.00;  0
11:50:58; 23.50; 54.00;  0
11:50:58; 23.50; 54.00;  0
11:51:01; 23.50; 54.00;  0
11:51:01; 23.50; 54.00;  0
11:51:04; 23.50; 54.00;  0
11:51:04; 23.50; 54.00;  0
11:51:04; 23.50; 54.00;  0
11:51:07; 23.50; 54.00;  0
11:51:07; 23.50; 54.00;  0
11:51:07; 23.50; 54.00;  0
11:51:09; 23.50; 54.00;  0
11:51:09; 23.50; 54.00;  0
11:51:09; 23.50; 54.00;  0
11:51:12; 23.50; 54.00;  0
11:51:12; 23.50; 54.00;  0
11:51:12; 23.50; 54.00;  0
11:51:15; 23.50; 54.00;  0
11:51:15; 23.50; 54.00;  0
11:51:15; 23.50; 54.00;  0
11:51:18; 23.50; 54.00;  0
11:51:18; 23.50; 54.00;  0
11:51:21; 23.50; 54.00;  0
11:51:21; 23.50; 54.00;  0
11:51:21; 23.50; 54.00;  0
11:51:24; 23.50; 54.00;  0
11:51:24; 23.50; 54.00;  0
11:51:24; 23.50; 54.00;  0
11:51:26; 23.50; 54.00;  0
11:51:26; 23.50; 54.00;  0
11:51:26; 23.50; 54.00;  0
11:51:29; 23.50; 54.00;  0
11:51:29; 23.50; 54.00;  0
11:51:29; 23.50; 54.00;  0
11:51:32; 23.50; 54.00;  0
11:51:32; 23.50; 54.00;  0
11:51:32; 23.50; 54.00;  0
11:51:35; 23.50; 54.00;  0
11:51:35; 23.50; 54.00;  0
11:51:35; 23.50; 54.00;  0
11:51:38; 23.50; 54.00;  0
11:51:38; 23.50; 54.00;  0
11:51:41; 23.50; 54.00;  0
11:51:41; 23.50; 54.00;  0
11:51:41; 23.50; 54.00;  0
11:51:44; 23.50; 54.00;  0
11:51:44; 23.50; 54.00;  0
11:51:44; 23.50; 54.00;  0
11:51:47; 23.50; 54.00;  0
11:51:47; 23.50; 54.00;  0
11:51:47; 23.50; 54.00;  0
11:51:50; 23.50; 54.00;  0
11:51:50; 23.50; 54.00;  0
11:51:50; 23.50; 54.00;  0
11:51:53; 23.50; 54.00;  0
11:51:53; 23.50; 54.00;  0
11:51:53; 23.50; 54.00;  0
11:51:55; 23.50; 54.00;  0
11:51:55; 23.50; 54.00;  0
11:51:55; 23.50; 54.00;  0
11:51:58; 23.50; 54.00;  0
11:51:58; 23.50; 54.00;  0
11:51:58; 23.50; 54.00;  0
11:52:01; 23.50; 54.00;  0
11:52:01; 23.50; 54.00;  0
11:52:01; 23.50; 54.00;  0
11:52:04; 23.50; 54.00;  0
11:52:04; 23.50; 54.00;  0
11:52:04; 23.50; 54.00;  0
11:52:07; 23.50; 54.00;  0
11:52:07; 23.50; 54.00;  0
11:52:07; 23.50; 54.00;  0
11:52:10; 23.50; 54.00;  0
11:52:10; 23.50; 54.00;  0
11:52:13; 23.50; 54.00;  0
11:52:13; 23.50; 54.00;  0
11:52:13; 23.50; 54.00;  0
11:52:16; 23.50; 54.00;  0
11:52:16; 23.50; 54.00;  0
11:52:16; 23.50; 54.00;  0
11:52:19; 23.50; 54.00;  0
11:52:19; 23.50; 54.00;  0
11:52:19; 23.50; 54.00;  0
11:52:22; 23.50; 54.00;  0
11:52:22; 23.50; 54.00;  0
11:52:22; 23.50; 54.00;  0
11:52:25; 23.50; 54.00;  0
11:52:25; 23.50; 54.00;  0
11:52:25; 23.50; 54.00;  0
11:52:28; 23.50; 54.00;  0
11:52:28; 23.50; 54.00;  0
11:52:28; 23.50; 54.00;  0
11:52:30; 23.50; 54.00;  0
11:52:30; 23.50; 54.00;  0
11:52:30; 23.50; 54.00;  0
11:52:33; 23.50; 54.00;  0
11:52:33; 23.50; 54.00;  0
11:52:33; 23.50; 54.00;  0
11:52:36; 23.50; 54.00;  0
11:52:36; 23.50; 54.00;  0
11:52:36; 23.50; 54.00;  0
11:52:39; 23.50; 54.00;  0
11:52:39; 23.50; 54.00;  0
11:52:39; 23.50; 54.00;  0
11:52:42; 23.50; 54.00;  0
11:52:42; 23.50; 54.00;  0
11:52:45; 23.50; 54.00;  0
11:52:45; 23.50; 54.00;  0
11:52:45; 23.50; 54.00;  0
11:52:48; 23.50; 54.00;  0
11:52:48; 23.50; 54.00;  0
11:52:48; 23.50; 54.00;  0
11:52:51; 23.50; 54.00;  0
11:52:51; 23.50; 54.00;  0
11:52:51; 23.50; 54.00;  0
11:52:54; 23.50; 54.00;  0
11:52:54; 23.50; 54.00;  0
11:52:54; 23.50; 54.00;  0
11:52:57; 23.50; 54.00;  0
11:52:57; 23.50; 54.00;  0
11:52:57; 23.50; 54.00;  0
11:53:00; 23.50; 54.00;  0
11:53:00; 23.50; 54.00;  0
11:53:00; 23.50; 54.00;  0
11:53:03; 23.50; 54.00;  0
11:53:03; 23.50; 54.00;  0
11:53:03; 23.50; 54.00;  0
11:53:06; 23.50; 54.00;  0
11:53:06; 23.50; 54.00;  0
11:53:06; 23.50; 54.00;  0
11:53:09; 23.50; 54.00;  0
11:53:09; 23.50; 54.00;  0
11:53:09; 23.50; 54.00;  0
11:53:12; 23.50; 54.00;  0
11:53:12; 23.50; 54.00;  0
11:53:12; 23.50; 54.00;  0
11:53:15; 23.50; 54.00;  0
11:53:15; 23.50; 54.00;  0
11:53:15; 23.50; 54.00;  0
11:53:18; 23.50; 54.00;  0
11:53:18; 23.50; 54.00;  0
11:53:18; 23.50; 54.00;  0
11:53:21; 23.50; 54.00;  0
11:53:21; 23.50; 54.00;  0
11:53:21; 23.50; 54.00;  0
11:53:24; 23.50; 54.00;  0
11:53:24; 23.50; 54.00;  0
11:53:24; 23.50; 54.00;  0
11:53:27; 23.50; 54.00;  0
11:53:27; 23.50; 54.00;  0
11:53:27; 23.50; 54.00;  0
11:53:30; 23.50; 54.00;  0
11:53:30; 23.50; 54.00;  0
11:53:30; 23.50; 54.00;  0
11:53:33; 23.50; 54.00;  0
11:53:33; 23.50; 54.00;  0
11:53:33; 23.50; 54.00;  0
11:53:36; 23.50; 54.00;  0
11:53:36; 23.50; 54.00;  0
11:53:36; 23.50; 54.00;  0
11:53:39; 23.50; 54.00;  0
11:53:39; 23.50; 54.00;  0
11:53:39; 23.50; 54.00;  0
11:53:42; 23.50; 54.00;  0
11:53:42; 23.50; 54.00;  0
11:53:42; 23.50; 54.00;  0
11:53:45; 23.50; 54.00;  0
11:53:45; 23.50; 54.00;  0
11:53:45; 23.50; 54.00;  0
11:53:48; 23.50; 54.00;  0
11:53:48; 23.50; 54.00;  0
11:53:48; 23.50; 54.00;  0
11:53:51; 23.50; 54.00;  0
11:53:51; 23.50; 54.00;  0
11:53:51; 23.50; 54.00;  0
11:53:54; 23.50; 54.00;  0
11:53:54; 23.50; 54.00;  0
11:53:54; 23.50; 54.00;  0
11:53:57; 23.50; 54.00;  0
11:53:57; 23.50; 54.00;  0
11:53:57; 23.50; 54.00;  0
11:54:00; 23.50; 54.00;  0
11:54:00; 23.50; 54.00;  0
11:54:00; 23.50; 54.00;  0
11:54:03; 23.50; 54.00;  0
11:54:03; 23.50; 54.00;  0
11:54:03; 23.50; 54.00;  0
11:54:06; 23.50; 54.00;  0
11:54:06; 23.50; 54.00;  0
11:54:06; 23.50; 54.00;  0
11:54:09; 23.50; 54.00;  0
11:54:09; 23.50; 54.00;  0
11:54:09; 23.50; 54.00;  0
11:54:12; 23.50; 54.00;  0
11:54:12; 23.50; 54.00;  0
11:54:12; 23.50; 54.00;  0
11:54:15; 23.50; 54.00;  0
11:54:15; 23.50; 54.00;  0
11:54:15; 23.40; 54.00;  0
11:54:18; 23.40; 54.00;  0
11:54:18; 23.50; 54.00;  0
11:54:18; 23.50; 54.00;  0
11:54:21; 23.40; 54.00;  0
11:54:21; 23.40; 54.00;  0
11:54:21; 23.50; 54.00;  0
11:54:24; 23.50; 54.00;  0
11:54:24; 23.40; 54.00;  0
11:54:24; 23.40; 54.00;  0
11:54:27; 23.40; 54.00;  0
11:54:27; 23.40; 54.00;  0
11:54:27; 23.40; 54.00;  0
11:54:27; 23.40; 54.00;  0
11:54:30; 23.50; 54.00;  0
11:54:30; 23.50; 54.00;  0
11:54:30; 23.40; 54.00;  0
11:54:34; 23.40; 54.00;  0
11:54:34; 23.40; 54.00;  0
11:54:34; 23.40; 54.00;  0
11:54:37; 23.40; 54.00;  0
11:54:37; 23.40; 54.00;  0
11:54:37; 23.50; 54.00;  0
11:54:40; 23.50; 54.00;  0
11:54:40; 23.50; 54.00;  0
11:54:40; 23.50; 54.00;  0
11:54:43; 23.40; 54.00;  0
11:54:43; 23.40; 54.00;  0
11:54:43; 23.50; 55.00;  0
11:54:46; 23.50; 55.00;  0
11:54:46; 23.50; 55.00;  0
11:54:46; 23.50; 55.00;  0
11:54:49; 23.40; 55.00;  0
11:54:49; 23.40; 55.00;  0
11:54:49; 23.40; 55.00;  0
11:54:52; 23.40; 55.00;  0
11:54:52; 23.40; 54.00;  0
11:54:52; 23.40; 54.00;  0
11:54:55; 23.40; 55.00;  0
11:54:55; 23.40; 55.00;  0
11:54:55; 23.40; 54.00;  0
11:54:58; 23.40; 54.00;  0
11:54:58; 23.40; 55.00;  0
11:54:58; 23.40; 55.00;  0
11:54:58; 23.40; 55.00;  0
11:55:02; 23.40; 55.00;  0
11:55:02; 23.40; 55.00;  0
11:55:02; 23.40; 55.00;  0
11:55:05; 23.40; 55.00;  0
11:55:05; 23.40; 55.00;  0
11:55:05; 23.40; 55.00;  0
11:55:08; 23.40; 55.00;  0
11:55:08; 23.40; 55.00;  0
11:55:08; 23.40; 55.00;  0
11:55:11; 23.40; 55.00;  0
11:55:11; 23.40; 55.00;  0
11:55:11; 23.40; 55.00;  0
11:55:14; 23.40; 55.00;  0
11:55:14; 23.40; 55.00;  0
11:55:14; 23.40; 55.00;  0
11:55:17; 23.40; 55.00;  0
11:55:17; 23.40; 55.00;  0
11:55:17; 23.40; 55.00;  0
11:55:20; 23.40; 55.00;  0
11:55:20; 23.40; 55.00;  0
11:55:20; 23.40; 55.00;  0
11:55:23; 23.40; 55.00;  0
11:55:23; 23.40; 55.00;  0
11:55:23; 23.40; 55.00;  0
11:55:26; 23.40; 55.00;  0
11:55:26; 23.40; 55.00;  0
11:55:26; 23.40; 55.00;  0
11:55:26; 23.40; 55.00;  0
11:55:30; 23.40; 55.00;  0
11:55:30; 23.40; 55.00;  0
11:55:30; 23.40; 55.00;  0
11:55:33; 23.40; 55.00;  0
11:55:33; 23.40; 55.00;  0
11:55:33; 23.40; 55.00;  0
11:55:36; 23.40; 55.00;  0
11:55:36; 23.40; 55.00;  0
11:55:36; 23.40; 55.00;  0
11:55:39; 23.40; 55.00;  0
11:55:39; 23.40; 55.00;  0
11:55:39; 23.40; 55.00;  0
11:55:42; 23.40; 55.00;  0
11:55:42; 23.40; 55.00;  0
11:55:42; 23.40; 55.00;  0
11:55:45; 23.40; 55.00;  0
11:55:45; 23.40; 55.00;  0
11:55:45; 23.40; 55.00;  0
11:55:49; 23.40; 55.00;  0
11:55:49; 23.40; 55.00;  0
11:55:49; 23.40; 55.00;  0
11:55:49; 23.40; 55.00;  0
11:55:52; 23.40; 55.00;  0
11:55:52; 23.40; 55.00;  0
11:55:52; 23.40; 55.00;  0
11:55:55; 23.40; 55.00;  0
11:55:55; 23.40; 55.00;  0
11:55:55; 23.40; 55.00;  0
11:55:59; 23.40; 55.00;  0
11:55:59; 23.40; 55.00;  0
11:55:59; 23.40; 55.00;  0
11:55:59; 23.40; 55.00;  0
11:56:02; 23.40; 55.00;  0
11:56:02; 23.40; 55.00;  0
11:56:02; 23.40; 55.00;  0
11:56:05; 23.40; 55.00;  0
11:56:05; 23.40; 55.00;  0
11:56:05; 23.40; 55.00;  0
11:56:09; 23.40; 55.00;  0
11:56:09; 23.40; 55.00;  0
11:56:09; 23.40; 55.00;  0
11:56:09; 23.40; 55.00;  0
11:56:12; 23.40; 55.00;  0
11:56:12; 23.40; 55.00;  0
11:56:12; 23.40; 55.00;  0
11:56:15; 23.40; 55.00;  0
11:56:15; 23.40; 55.00;  0
11:56:15; 23.40; 55.00;  0
11:56:19; 23.40; 55.00;  0
11:56:19; 23.40; 55.00;  0
11:56:19; 23.40; 55.00;  0
11:56:19; 23.40; 55.00;  0
11:56:22; 23.40; 55.00;  0
11:56:22; 23.40; 55.00;  0
11:56:22; 23.40; 55.00;  0
11:56:25; 23.40; 55.00;  0
11:56:25; 23.40; 55.00;  0
11:56:25; 23.40; 55.00;  0
11:56:29; 23.40; 55.00;  0
11:56:29; 23.40; 55.00;  0
11:56:29; 23.40; 55.00;  0
11:56:29; 23.40; 55.00;  0
11:56:32; 23.40; 55.00;  0
11:56:32; 23.40; 55.00;  0
11:56:32; 23.40; 55.00;  0
11:56:35; 23.40; 55.00;  0
11:56:35; 23.40; 55.00;  0
11:56:35; 23.40; 55.00;  0
11:56:39; 23.40; 55.00;  0
11:56:39; 23.40; 55.00;  0
11:56:39; 23.40; 55.00;  0
11:56:42; 23.40; 55.00;  0
11:56:42; 23.40; 55.00;  0
11:56:42; 23.40; 55.00;  0
11:56:42; 23.40; 55.00;  0
11:56:45; 23.40; 55.00;  0
11:56:45; 23.40; 55.00;  0
11:56:45; 23.40; 55.00;  0
11:56:48; 23.40; 55.00;  0
11:56:48; 23.40; 55.00;  0
11:56:48; 23.40; 55.00;  0
11:56:52; 23.40; 55.00;  0
11:56:52; 23.40; 55.00;  0
11:56:52; 23.40; 55.00;  0
11:56:55; 23.40; 55.00;  0
11:56:55; 23.40; 55.00;  0
11:56:55; 23.40; 55.00;  0
11:56:55; 23.40; 55.00;  0
11:56:58; 23.40; 55.00;  0
11:56:58; 23.40; 55.00;  0
11:56:58; 23.40; 55.00;  0
11:57:02; 23.40; 55.00;  0
11:57:02; 23.40; 55.00;  0
11:57:02; 23.40; 55.00;  0
11:57:02; 23.40; 55.00;  0
11:57:05; 23.40; 55.00;  0
11:57:05; 23.40; 55.00;  0
11:57:05; 23.40; 55.00;  0
11:57:08; 23.40; 55.00;  0
11:57:08; 23.40; 55.00;  0
11:57:08; 23.40; 55.00;  0
11:57:11; 23.40; 55.00;  0
11:57:11; 23.40; 55.00;  0
11:57:11; 23.40; 55.00;  0
11:57:15; 23.40; 55.00;  0
11:57:15; 23.40; 55.00;  0
11:57:15; 23.40; 55.00;  0
11:57:15; 23.40; 55.00;  0
11:57:18; 23.40; 55.00;  0
11:57:18; 23.40; 55.00;  0
11:57:18; 23.40; 55.00;  0
11:57:21; 23.40; 55.00;  0
11:57:21; 23.40; 55.00;  0
11:57:21; 23.40; 55.00;  0
11:57:25; 23.40; 55.00;  0
11:57:25; 23.40; 55.00;  0
11:57:25; 23.40; 55.00;  0
11:57:25; 23.40; 55.00;  0
11:57:28; 23.40; 55.00;  0
11:57:28; 23.40; 55.00;  0
11:57:28; 23.40; 55.00;  0
11:57:31; 23.40; 55.00;  0
11:57:31; 23.40; 55.00;  0
11:57:31; 23.40; 55.00;  0
11:57:35; 23.40; 55.00;  0
11:57:35; 23.40; 55.00;  0
11:57:35; 23.40; 55.00;  0
11:57:35; 23.40; 55.00;  0
11:57:38; 23.40; 55.00;  0
11:57:38; 23.40; 55.00;  0
11:57:38; 23.40; 55.00;  0
11:57:41; 23.40; 55.00;  0
11:57:41; 23.40; 55.00;  0
11:57:41; 23.40; 55.00;  0
11:57:45; 23.40; 55.00;  0
11:57:45; 23.40; 55.00;  0
11:57:45; 23.40; 55.00;  0
11:57:45; 23.40; 55.00;  0
11:57:48; 23.40; 55.00;  0
11:57:48; 23.40; 55.00;  0
11:57:48; 23.40; 55.00;  0
11:57:52; 23.40; 55.00;  0
11:57:52; 23.40; 55.00;  0
11:57:52; 23.40; 55.00;  0
11:57:55; 23.40; 55.00;  0
11:57:55; 23.40; 55.00;  0
11:57:55; 23.40; 55.00;  0
11:57:55; 23.40; 55.00;  0
11:57:58; 23.40; 55.00;  0
11:57:58; 23.40; 55.00;  0
11:57:58; 23.40; 55.00;  0
11:58:02; 23.40; 55.00;  0
11:58:02; 23.40; 55.00;  0
11:58:02; 23.40; 55.00;  0
11:58:05; 23.40; 55.00;  0
11:58:05; 23.40; 55.00;  0
11:58:05; 23.40; 55.00;  0
11:58:05; 23.40; 55.00;  0
11:58:08; 23.40; 55.00;  0
11:58:08; 23.40; 55.00;  0
11:58:08; 23.40; 55.00;  0
11:58:12; 23.40; 55.00;  0
11:58:12; 23.40; 55.00;  0
11:58:12; 23.40; 55.00;  0
11:58:12; 23.40; 55.00;  0
11:58:15; 23.40; 55.00;  0
11:58:15; 23.40; 55.00;  0
11:58:15; 23.40; 55.00;  0
11:58:19; 23.40; 55.00;  0
11:58:19; 23.40; 55.00;  0
11:58:19; 23.40; 55.00;  0
11:58:22; 23.40; 55.00;  0
11:58:22; 23.40; 55.00;  0
11:58:22; 23.40; 55.00;  0
11:58:22; 23.40; 55.00;  0
11:58:25; 23.40; 55.00;  0
11:58:25; 23.40; 55.00;  0
11:58:25; 23.40; 55.00;  0
11:58:29; 23.40; 55.00;  0
11:58:29; 23.40; 55.00;  0
11:58:29; 23.40; 55.00;  0
11:58:29; 23.40; 55.00;  0
11:58:32; 23.40; 55.00;  0
11:58:32; 23.40; 55.00;  0
11:58:32; 23.40; 55.00;  0
11:58:35; 23.40; 55.00;  0
11:58:35; 23.40; 55.00;  0
11:58:35; 23.40; 55.00;  0
11:58:39; 23.40; 55.00;  0
11:58:39; 23.40; 55.00;  0
11:58:39; 23.40; 55.00;  0
11:58:39; 23.40; 55.00;  0
11:58:42; 23.40; 55.00;  0
11:58:42; 23.40; 55.00;  0
11:58:42; 23.40; 55.00;  0
11:58:46; 23.40; 55.00;  0
11:58:46; 23.40; 55.00;  0
11:58:46; 23.40; 55.00;  0
11:58:49; 23.40; 55.00;  0
11:58:49; 23.40; 55.00;  0
11:58:49; 23.40; 55.00;  0
11:58:49; 23.40; 55.00;  0
11:58:52; 23.40; 55.00;  0
11:58:52; 23.40; 55.00;  0
11:58:52; 23.40; 55.00;  0
11:58:56; 23.40; 55.00;  0
11:58:56; 23.40; 55.00;  0
11:58:56; 23.40; 55.00;  0
11:58:56; 23.40; 55.00;  0
11:58:59; 23.40; 55.00;  0
11:58:59; 23.40; 55.00;  0
11:58:59; 23.40; 55.00;  0
11:59:03; 23.40; 55.00;  0
11:59:03; 23.40; 55.00;  0
11:59:03; 23.40; 55.00;  0
11:59:06; 23.40; 55.00;  0
11:59:06; 23.40; 55.00;  0
11:59:06; 23.40; 55.00;  0
11:59:06; 23.40; 55.00;  0
11:59:10; 23.40; 55.00;  0
11:59:10; 23.40; 55.00;  0
11:59:10; 23.40; 55.00;  0
11:59:13; 23.40; 55.00;  0
11:59:13; 23.40; 55.00;  0
11:59:13; 23.40; 55.00;  0
11:59:13; 23.40; 55.00;  0
11:59:17; 23.40; 55.00;  0
11:59:17; 23.40; 55.00;  0
11:59:17; 23.40; 55.00;  0
11:59:20; 23.40; 55.00;  0
11:59:20; 23.40; 55.00;  0
11:59:20; 23.40; 55.00;  0
11:59:20; 23.40; 55.00;  0
11:59:24; 23.50; 55.00;  0
11:59:24; 23.50; 55.00;  0
11:59:24; 23.50; 55.00;  0
11:59:27; 23.50; 55.00;  0
11:59:27; 23.50; 55.00;  0
11:59:27; 23.50; 55.00;  0
11:59:27; 23.50; 55.00;  0
11:59:30; 23.50; 55.00;  0
11:59:30; 23.50; 55.00;  0
11:59:30; 23.50; 55.00;  0
11:59:34; 23.50; 55.00;  0
11:59:34; 23.50; 55.00;  0
11:59:34; 23.50; 55.00;  0
11:59:37; 23.50; 55.00;  0
11:59:37; 23.50; 55.00;  0
11:59:37; 23.50; 55.00;  0
11:59:37; 23.50; 55.00;  0
11:59:40; 23.50; 55.00;  0
11:59:40; 23.50; 55.00;  0
11:59:40; 23.50; 55.00;  0
11:59:44; 23.50; 55.00;  0
11:59:44; 23.50; 55.00;  0
11:59:44; 23.50; 55.00;  0
11:59:47; 23.50; 55.00;  0
11:59:47; 23.50; 55.00;  0
11:59:47; 23.50; 55.00;  0
11:59:47; 23.50; 55.00;  0
11:59:50; 23.50; 55.00;  0
11:59:50; 23.50; 55.00;  0
11:59:50; 23.50; 55.00;  0
11:59:54; 23.50; 55.00;  0
11:59:54; 23.50; 55.00;  0
11:59:54; 23.50; 55.00;  0
11:59:57; 23.50; 55.00;  0
11:59:57; 23.50; 55.00;  0
11:59:57; 23.50; 55.00;  0
11:59:57; 23.50; 55.00;  0
12:00:00; 23.50; 55.00;  0
12:00:00; 23.50; 55.00;  0
12:00:00; 23.50; 55.00;  0
12:00:04; 23.50; 55.00;  0
12:00:04; 23.50; 55.00;  0
12:00:04; 23.50; 55.00;  0
12:00:07; 23.50; 55.00;  0
12:00:07; 23.50; 55.00;  0
